date,time,flight_no,airline,status,destination,terminal,aisle,gate,status_time,cal_time,delta
2023-09-06,00:35,EK 381,UAE,Dep 00:44,DXB,T1,G,62,2023-09-06 00:44:00,2023-09-06 00:35:00,9.0
2023-09-06,00:45,CX 888,CPA,Dep 01:31,YVR,T1,A,29,2023-09-06 01:31:00,2023-09-06 00:45:00,46.0
2023-09-06,00:45,KE 178,KAL,Dep 00:50,ICN,T1,G,45,2023-09-06 00:50:00,2023-09-06 00:45:00,5.0
2023-09-06,00:50,CX 872,CPA,Dep 00:56,SFO,T1,A,41,2023-09-06 00:56:00,2023-09-06 00:50:00,6.0
2023-09-06,00:50,MM 068,APJ,Dep 00:47,KIX,T1,J,27,2023-09-06 00:47:00,2023-09-06 00:50:00,-3.0
2023-09-06,01:15,PR 5311,PAL,Dep 04:16,MNL,T1,F,10,2023-09-06 04:16:00,2023-09-06 01:15:00,181.0
2023-09-06,01:20,CX 524,CPA,Dep 01:23,NRT,T1,BC,31,2023-09-06 01:23:00,2023-09-06 01:20:00,3.0
2023-09-06,01:50,CX 566,CPA,Dep 01:51,KIX,T1,BC,8,2023-09-06 01:51:00,2023-09-06 01:50:00,1.0
2023-09-06,01:55,HX 707,CRK,Dep 02:10,DPS,T1,K,61,2023-09-06 02:10:00,2023-09-06 01:55:00,15.0
2023-09-06,02:00,CX 844,CPA,Dep 02:13,JFK,T1,BC,3,2023-09-06 02:13:00,2023-09-06 02:00:00,13.0
2023-09-06,02:55,HX 606,CRK,Dep 02:40,NRT,T1,K,17,2023-09-06 02:40:00,2023-09-06 02:55:00,-15.0
2023-09-06,03:20,HX 616,CRK,Dep 03:05,KIX,T1,K,33,2023-09-06 03:05:00,2023-09-06 03:20:00,-15.0
2023-09-06,07:00,UO 820,HKE,Dep 06:54,OKA,T1,H,13,2023-09-06 06:54:00,2023-09-06 07:00:00,-6.0
2023-09-06,07:05,UO 850,HKE,Dep 06:55,KIX,T1,H,35,2023-09-06 06:55:00,2023-09-06 07:05:00,-10.0
2023-09-06,07:15,HX 676,CRK,Dep 07:12,OKA,T1,K,16,2023-09-06 07:12:00,2023-09-06 07:15:00,-3.0
2023-09-06,07:15,UO 618,HKE,Dep 07:07,ICN,T1,H,28,2023-09-06 07:07:00,2023-09-06 07:15:00,-8.0
2023-09-06,07:20,CX 366,CPA,Dep 07:30,PVG,T1,A,50,2023-09-06 07:30:00,2023-09-06 07:20:00,10.0
2023-09-06,07:20,CX 907,CPA,Dep 07:19,MNL,T1,BC,19,2023-09-06 07:19:00,2023-09-06 07:20:00,-1.0
2023-09-06,07:35,UO 600,HKE,Dep 07:31,FUK,T1,H,21,2023-09-06 07:31:00,2023-09-06 07:35:00,-4.0
2023-09-06,07:45,UO 192,HKE,Dep 07:42,RMQ,T1,H,18,2023-09-06 07:42:00,2023-09-06 07:45:00,-3.0
2023-09-06,07:45,UO 550,HKE,Dep 08:00,HAN,T1,H,29,2023-09-06 08:00:00,2023-09-06 07:45:00,15.0
2023-09-06,07:50,CX 958,CPA,Dep 07:51,HGH,T1,A,20,2023-09-06 07:51:00,2023-09-06 07:50:00,1.0
2023-09-06,07:55,CX 982,CPA,Dep 07:53,CAN,T1,A,23,2023-09-06 07:53:00,2023-09-06 07:55:00,-2.0
2023-09-06,07:55,UO 846,HKE,Dep 07:59,KOJ,T1,H,511,2023-09-06 07:59:00,2023-09-06 07:55:00,4.0
2023-09-06,08:00,CX 257,CPA,Dep 08:52,LHR,T1,C,71,2023-09-06 08:52:00,2023-09-06 08:00:00,52.0
2023-09-06,08:00,CX 488,CPA,Dep 08:01,TPE,T1,E,3,2023-09-06 08:01:00,2023-09-06 08:00:00,1.0
2023-09-06,08:00,CX 691,CPA,Dep 08:24,SIN,T1,BC,64,2023-09-06 08:24:00,2023-09-06 08:00:00,24.0
2023-09-06,08:00,CX 705,CPA,Dep 08:38,BKK,T1,E,6,2023-09-06 08:38:00,2023-09-06 08:00:00,38.0
2023-09-06,08:00,UO 760,HKE,Dep 08:19,HKT,T1,H,522,2023-09-06 08:19:00,2023-09-06 08:00:00,19.0
2023-09-06,08:10,CI 922,CAL,Dep 08:20,TPE,T1,F,11,2023-09-06 08:20:00,2023-09-06 08:10:00,10.0
2023-09-06,08:10,CX 526,CPA,Dep 08:12,NRT,T1,A,31,2023-09-06 08:12:00,2023-09-06 08:10:00,2.0
2023-09-06,08:10,CX 564,CPA,Dep 08:10,"TPE, KIX",T1,BC,33,2023-09-06 08:10:00,2023-09-06 08:10:00,0.0
2023-09-06,08:10,CX 596,CPA,Dep 08:47,KIX,T1,A,41,2023-09-06 08:47:00,2023-09-06 08:10:00,37.0
2023-09-06,08:10,UO 704,HKE,Dep 08:08,BKK,T1,H,520,2023-09-06 08:08:00,2023-09-06 08:10:00,-2.0
2023-09-06,08:15,HX 236,CRK,Dep 08:09,PVG,T1,K,513,2023-09-06 08:09:00,2023-09-06 08:15:00,-6.0
2023-09-06,08:15,CX 512,CPA,Dep 08:40,FUK,T1,A,15,2023-09-06 08:40:00,2023-09-06 08:15:00,25.0
2023-09-06,08:15,CX 921,CPA,Dep 08:59,CEB,T1,C,45,2023-09-06 08:59:00,2023-09-06 08:15:00,44.0
2023-09-06,08:15,CX 924,CPA,Dep 08:35,WUH,T1,A,47,2023-09-06 08:35:00,2023-09-06 08:15:00,20.0
2023-09-06,08:15,HB 520,HGB,Dep 08:12,ICN,T1,D,521,2023-09-06 08:12:00,2023-09-06 08:15:00,-3.0
2023-09-06,08:20,CX 633,CPA,Dep 08:29,PEN,T1,E,61,2023-09-06 08:29:00,2023-09-06 08:20:00,9.0
2023-09-06,08:30,CA 118,CCA,Dep 08:27,PEK,T1,J,524,2023-09-06 08:27:00,2023-09-06 08:30:00,-3.0
2023-09-06,08:30,HX 690,CRK,Dep 08:31,CTS,T1,K,523,2023-09-06 08:31:00,2023-09-06 08:30:00,1.0
2023-09-06,08:30,CX 771,CPA,Dep 09:27,HKT,T1,C,67,2023-09-06 09:27:00,2023-09-06 08:30:00,57.0
2023-09-06,08:35,CX 607,CPA,Dep 08:44,PNH,T1,C,70,2023-09-06 08:44:00,2023-09-06 08:35:00,9.0
2023-09-06,08:35,CX 767,CPA,Dep 08:46,SGN,T1,C,25,2023-09-06 08:46:00,2023-09-06 08:35:00,11.0
2023-09-06,08:35,CX 994,CPA,Dep 12:25,FOC,T1,A,,2023-09-06 12:25:00,2023-09-06 08:35:00,230.0
2023-09-06,08:45,CX 548,CPA,Dep 08:46,HND,T1,A,65,2023-09-06 08:46:00,2023-09-06 08:45:00,1.0
2023-09-06,08:45,UO 686,HKE,Dep 08:55,KIX,T1,H,522,2023-09-06 08:55:00,2023-09-06 08:45:00,10.0
2023-09-06,08:50,CX 432,CPA,Dep 08:58,KHH,T1,E,68,2023-09-06 08:58:00,2023-09-06 08:50:00,8.0
2023-09-06,08:55,HB 502,HGB,Dep 09:08,TPE,T1,D,520,2023-09-06 09:08:00,2023-09-06 08:55:00,13.0
2023-09-06,09:00,GA 873,GIA,Dep 08:52,CGK,T1,J,10,2023-09-06 08:52:00,2023-09-06 09:00:00,-8.0
2023-09-06,09:00,CX 390,CPA,Dep 09:09,PEK,T1,A,62,2023-09-06 09:09:00,2023-09-06 09:00:00,9.0
2023-09-06,09:00,CX 901,CPA,Dep 09:19,MNL,T1,C,66,2023-09-06 09:19:00,2023-09-06 09:00:00,19.0
2023-09-06,09:05,SQ 899,SIA,Dep 09:00,SIN,T1,F,30,2023-09-06 09:00:00,2023-09-06 09:05:00,-5.0
2023-09-06,09:05,CX 504,CPA,Dep 09:09,NRT,T1,A,2,2023-09-06 09:09:00,2023-09-06 09:05:00,4.0
2023-09-06,09:05,CX 830,CPA,Dep 09:10,JFK,T1,E,9,2023-09-06 09:10:00,2023-09-06 09:05:00,5.0
2023-09-06,09:10,CX 139,CPA,Dep 09:33,SYD,T1,C,24,2023-09-06 09:33:00,2023-09-06 09:10:00,23.0
2023-09-06,09:15,HX 608,CRK,Dep 09:14,NRT,T1,K,49,2023-09-06 09:14:00,2023-09-06 09:15:00,-1.0
2023-09-06,09:15,CX 580,CPA,Dep 09:21,CTS,T1,A,46,2023-09-06 09:21:00,2023-09-06 09:15:00,6.0
2023-09-06,09:15,CX 777,CPA,Dep 09:30,CGK,T1,E,60,2023-09-06 09:30:00,2023-09-06 09:15:00,15.0
2023-09-06,09:15,UO 848,HKE,Dep 09:16,NRT,T1,H,511,2023-09-06 09:16:00,2023-09-06 09:15:00,1.0
2023-09-06,09:15,HB 540,HGB,Dep 09:20,KIX,T1,D,521,2023-09-06 09:20:00,2023-09-06 09:15:00,5.0
2023-09-06,09:20,CX 368,CPA,Dep 09:29,PVG,T1,A,7,2023-09-06 09:29:00,2023-09-06 09:20:00,9.0
2023-09-06,09:20,CX 410,CPA,Dep 09:26,ICN,T1,C,1,2023-09-06 09:26:00,2023-09-06 09:20:00,6.0
2023-09-06,09:20,5J 149,CEB,Dep 09:35,CRK,T1,L,50,2023-09-06 09:35:00,2023-09-06 09:20:00,15.0
2023-09-06,09:20,HB 530,HGB,Dep 09:22,NRT,T1,D,513,2023-09-06 09:22:00,2023-09-06 09:20:00,2.0
2023-09-06,09:25,5J 273,CEB,Dep 10:03,MNL,T1,L,35,2023-09-06 10:03:00,2023-09-06 09:25:00,38.0
2023-09-06,09:30,CX 348,CPA,Dep 09:39,SHA,T1,A,42,2023-09-06 09:39:00,2023-09-06 09:30:00,9.0
2023-09-06,09:30,HX 664,CRK,Dep 09:27,NGO,T1,K,523,2023-09-06 09:27:00,2023-09-06 09:30:00,-3.0
2023-09-06,09:30,CX 755,CPA,Dep 09:39,BKK,T1,E,29,2023-09-06 09:39:00,2023-09-06 09:30:00,9.0
2023-09-06,09:30,NH 812,ANA,Dep 09:20,NRT,T1,E,40,2023-09-06 09:20:00,2023-09-06 09:30:00,-10.0
2023-09-06,09:30,CX 970,CPA,Dep 09:44,XMN,T1,A,19,2023-09-06 09:44:00,2023-09-06 09:30:00,14.0
2023-09-06,09:40,HX 252,CRK,Dep 09:50,TPE,T1,K,34,2023-09-06 09:50:00,2023-09-06 09:40:00,10.0
2023-09-06,09:50,BR 892,EVA,Dep 09:58,TPE,T1,E,33,2023-09-06 09:58:00,2023-09-06 09:50:00,8.0
2023-09-06,09:50,CX 450,CPA,Dep 09:55,"TPE, NRT",T1,C,32,2023-09-06 09:55:00,2023-09-06 09:50:00,5.0
2023-09-06,09:55,HX 398,CRK,Dep 09:55,PKX,T1,K,21,2023-09-06 09:55:00,2023-09-06 09:55:00,0.0
2023-09-06,10:00,CX 785,CPA,Dep 10:08,DPS,T1,E,23,2023-09-06 10:08:00,2023-09-06 10:00:00,8.0
2023-09-06,10:00,CX 986,CPA,Dep 09:57,TFU,T1,A,44,2023-09-06 09:57:00,2023-09-06 10:00:00,-3.0
2023-09-06,10:10,CX 536,CPA,Dep 10:16,NGO,T1,A,11,2023-09-06 10:16:00,2023-09-06 10:10:00,6.0
2023-09-06,10:20,CX 494,CPA,Dep 10:42,TPE,T1,C,63,2023-09-06 10:42:00,2023-09-06 10:20:00,22.0
2023-09-06,10:20,CX 506,CPA,Dep 10:30,KIX,T1,A,64,2023-09-06 10:30:00,2023-09-06 10:20:00,10.0
2023-09-06,10:25,HX 640,CRK,Dep 10:24,FUK,T1,K,17,2023-09-06 10:24:00,2023-09-06 10:25:00,-1.0
2023-09-06,10:30,CX 520,CPA,Dep 12:09,NRT,T1,A,6,2023-09-06 12:09:00,2023-09-06 10:30:00,99.0
2023-09-06,10:35,UO 870,HKE,Dep 10:48,NRT,T1,H,70,2023-09-06 10:48:00,2023-09-06 10:35:00,13.0
2023-09-06,10:40,UO 630,HKE,Dep 10:39,ICN,T1,H,16,2023-09-06 10:39:00,2023-09-06 10:40:00,-1.0
2023-09-06,10:45,CX 239,CPA,Dep 10:52,LHR,T1,C,26,2023-09-06 10:52:00,2023-09-06 10:45:00,7.0
2023-09-06,10:45,CX 828,CPA,Dep 12:12,YYZ,T1,C,9,2023-09-06 12:12:00,2023-09-06 10:45:00,87.0
2023-09-06,10:45,FD 516,AIQ,Dep 10:46,CNX,T1,L,68,2023-09-06 10:46:00,2023-09-06 10:45:00,1.0
2023-09-06,10:50,UO 620,HKE,Dep 10:52,FUK,T1,H,13,2023-09-06 10:52:00,2023-09-06 10:50:00,2.0
2023-09-06,10:55,UO 110,HKE,Dep 10:56,TPE,T1,H,522,2023-09-06 10:56:00,2023-09-06 10:55:00,1.0
2023-09-06,11:00,CX 588,CPA,Dep 11:00,FUK,T1,A,65,2023-09-06 11:00:00,2023-09-06 11:00:00,0.0
2023-09-06,11:00,5J 111,CEB,Dep 11:02,MNL,T1,L,49,2023-09-06 11:02:00,2023-09-06 11:00:00,2.0
2023-09-06,11:05,TR 981,TGW,Dep 11:11,SIN,T1,F,45,2023-09-06 11:11:00,2023-09-06 11:05:00,6.0
2023-09-06,11:05,CI 904,CAL,Dep 11:09,TPE,T1,F,10,2023-09-06 11:09:00,2023-09-06 11:05:00,4.0
2023-09-06,11:10,PR 301,PAL,Dep 11:14,MNL,T1,F,40,2023-09-06 11:14:00,2023-09-06 11:10:00,4.0
2023-09-06,11:10,FD 509,AIQ,Dep 11:05,DMK,T1,L,66,2023-09-06 11:05:00,2023-09-06 11:10:00,-5.0
2023-09-06,11:10,CX 2635,CPA,Dep 12:21,SIN,T1,C,60,2023-09-06 12:21:00,2023-09-06 11:10:00,71.0
2023-09-06,11:15,CX 163,CPA,Dep 11:38,MEL,T1,C,67,2023-09-06 11:38:00,2023-09-06 11:15:00,23.0
2023-09-06,11:15,HX 658,CRK,Dep 11:22,OKA,T1,K,46,2023-09-06 11:22:00,2023-09-06 11:15:00,7.0
2023-09-06,11:15,UA 862,UAL,Dep 11:18,SFO,T1,G,8,2023-09-06 11:18:00,2023-09-06 11:15:00,3.0
2023-09-06,11:20,UO 898,HKE,Dep 11:29,KIX,T1,H,14,2023-09-06 11:29:00,2023-09-06 11:20:00,9.0
2023-09-06,11:30,HX 618,CRK,Dep 11:25,KIX,T1,K,30,2023-09-06 11:25:00,2023-09-06 11:30:00,-5.0
2023-09-06,11:30,CX 2717,CPA,Dep 11:40,SIN,T1,C,3,2023-09-06 11:40:00,2023-09-06 11:30:00,10.0
2023-09-06,11:35,UO 690,HKE,Dep 11:36,NGO,T1,H,521,2023-09-06 11:36:00,2023-09-06 11:35:00,1.0
2023-09-06,11:35,MU 766,CES,Dep 11:27,NKG,T1,J,42,2023-09-06 11:27:00,2023-09-06 11:35:00,-8.0
2023-09-06,11:40,CX 370,CPA,Dep 11:42,PVG,T1,A,20,2023-09-06 11:42:00,2023-09-06 11:40:00,2.0
2023-09-06,11:50,HO 1302,DKH,Dep 11:56,PVG,T1,K,33,2023-09-06 11:56:00,2023-09-06 11:50:00,6.0
2023-09-06,12:00,AK 139,AXM,Dep 12:26,KUL,T1,L,68,2023-09-06 12:26:00,2023-09-06 12:00:00,26.0
2023-09-06,12:00,CX 332,CPA,Dep 12:11,PEK,T1,A,2,2023-09-06 12:11:00,2023-09-06 12:00:00,11.0
2023-09-06,12:05,MU 722,CES,Dep 12:08,SHA,T1,J,23,2023-09-06 12:08:00,2023-09-06 12:05:00,3.0
2023-09-06,12:10,7C 2104,JJA,Dep 12:24,ICN,T1,E,26,2023-09-06 12:24:00,2023-09-06 12:10:00,14.0
2023-09-06,12:15,CX 960,CPA,Dep 12:58,HGH,T1,A,11,2023-09-06 12:58:00,2023-09-06 12:15:00,43.0
2023-09-06,12:15,KE 172,KAL,Dep 12:28,ICN,T1,G,24,2023-09-06 12:28:00,2023-09-06 12:15:00,13.0
2023-09-06,12:20,CA 412,CCA,Dep 12:11,TFU,T1,J,48,2023-09-06 12:11:00,2023-09-06 12:20:00,-9.0
2023-09-06,12:20,KL 888,KLM,Dep 12:41,AMS,T1,D,7,2023-09-06 12:41:00,2023-09-06 12:20:00,21.0
2023-09-06,12:25,SQ 875,SIA,Dep 12:35,SIN,T1,F,28,2023-09-06 12:35:00,2023-09-06 12:25:00,10.0
2023-09-06,12:25,UO 112,HKE,Dep 12:53,TPE,T1,H,18,2023-09-06 12:53:00,2023-09-06 12:25:00,28.0
2023-09-06,12:30,MF 8656,CXA,Dep 12:43,HGH,T1,J,44,2023-09-06 12:43:00,2023-09-06 12:30:00,13.0
2023-09-06,12:35,HX 254,CRK,Dep 12:44,TPE,T1,K,34,2023-09-06 12:44:00,2023-09-06 12:35:00,9.0
2023-09-06,12:35,HX 775,CRK,Dep 12:55,BKK,T1,K,32,2023-09-06 12:55:00,2023-09-06 12:35:00,20.0
2023-09-06,12:40,CZ 3076,CSN,Dep 12:26,WUH,T1,J,35,2023-09-06 12:26:00,2023-09-06 12:40:00,-14.0
2023-09-06,12:40,CX 884,CPA,Dep 12:54,LAX,T1,C,41,2023-09-06 12:54:00,2023-09-06 12:40:00,14.0
2023-09-06,12:45,CA 102,CCA,Dep 12:47,PEK,T1,J,50,2023-09-06 12:47:00,2023-09-06 12:45:00,2.0
2023-09-06,12:45,MU 2068,CES,Dep 12:30,HFE,T1,J,27,2023-09-06 12:30:00,2023-09-06 12:45:00,-15.0
2023-09-06,12:45,OZ 722,AAR,Dep 12:49,ICN,T1,E,47,2023-09-06 12:49:00,2023-09-06 12:45:00,4.0
2023-09-06,12:45,CX 725,CPA,Dep 12:56,KUL,T1,C,66,2023-09-06 12:56:00,2023-09-06 12:45:00,11.0
2023-09-06,12:45,UO 132,HKE,Dep 13:11,KHH,T1,H,17,2023-09-06 13:11:00,2023-09-06 12:45:00,26.0
2023-09-06,12:45,TG 601,THA,Dep 13:18,BKK,T1,H,62,2023-09-06 13:18:00,2023-09-06 12:45:00,33.0
2023-09-06,12:50,CA 104,CCA,Dep 12:39,TSN,T1,J,29,2023-09-06 12:39:00,2023-09-06 12:50:00,-11.0
2023-09-06,12:50,MU 5018,CES,Dep 13:24,SHA,T1,J,31,2023-09-06 13:24:00,2023-09-06 12:50:00,34.0
2023-09-06,12:50,MF 382,CXA,Dep 13:37,XMN,T1,J,46,2023-09-06 13:37:00,2023-09-06 12:50:00,47.0
2023-09-06,12:55,ZH 9092,CSZ,Dep 13:09,JJN,T1,G,36,2023-09-06 13:09:00,2023-09-06 12:55:00,14.0
2023-09-06,13:00,UO 646,HKE,Dep 13:08,NRT,T1,H,15,2023-09-06 13:08:00,2023-09-06 13:00:00,8.0
2023-09-06,13:05,TR 987,TGW,Dep 13:16,SIN,T1,F,45,2023-09-06 13:16:00,2023-09-06 13:05:00,11.0
2023-09-06,13:10,CX 253,CPA,Dep 13:25,LHR,T1,C,64,2023-09-06 13:25:00,2023-09-06 13:10:00,15.0
2023-09-06,13:10,CX 2474,CPA,Dep 13:20,TPE,T1,C,19,2023-09-06 13:20:00,2023-09-06 13:10:00,10.0
2023-09-06,13:20,9C 8716,CQH,Dep 13:28,PVG,T1,D,40,2023-09-06 13:28:00,2023-09-06 13:20:00,8.0
2023-09-06,13:25,UO 700,HKE,Dep 13:25,BKK,T1,H,10,2023-09-06 13:25:00,2023-09-06 13:25:00,0.0
2023-09-06,13:40,BR 868,EVA,Dep 13:51,TPE,T1,E,43,2023-09-06 13:51:00,2023-09-06 13:40:00,11.0
2023-09-06,13:40,CX 360,CPA,Dep 13:44,PVG,T1,A,1,2023-09-06 13:44:00,2023-09-06 13:40:00,4.0
2023-09-06,13:40,SC 4790,CDG,Dep 13:31,TNA,T1,J,25,2023-09-06 13:31:00,2023-09-06 13:40:00,-9.0
2023-09-06,13:50,CZ 310,CSN,Dep 13:38,PKX,T1,J,8,2023-09-06 13:38:00,2023-09-06 13:50:00,-12.0
2023-09-06,13:55,CI 910,CAL,Dep 14:03,TPE,T1,F,28,2023-09-06 14:03:00,2023-09-06 13:55:00,8.0
2023-09-06,13:55,CX 870,CPA,Dep 14:10,SFO,T1,C,49,2023-09-06 14:10:00,2023-09-06 13:55:00,15.0
2023-09-06,13:55,UO 172,HKE,Dep 13:57,RMQ,T1,H,522,2023-09-06 13:57:00,2023-09-06 13:55:00,2.0
2023-09-06,14:00,TW 9118,TWB,Dep 13:53,ICN,T1,G,42,2023-09-06 13:53:00,2023-09-06 14:00:00,-7.0
2023-09-06,14:00,CX 392,CPA,Dep 14:03,PEK,T1,A,63,2023-09-06 14:03:00,2023-09-06 14:00:00,3.0
2023-09-06,14:00,UO 650,HKE,Dep 14:06,NRT,T1,H,60,2023-09-06 14:06:00,2023-09-06 14:00:00,6.0
2023-09-06,14:05,CX 310,CPA,Dep 14:19,HAK,T1,A,21,2023-09-06 14:19:00,2023-09-06 14:05:00,14.0
2023-09-06,14:05,CX 919,CPA,Dep 14:32,MNL,T1,C,34,2023-09-06 14:32:00,2023-09-06 14:05:00,27.0
2023-09-06,14:10,CX 779,CPA,Dep 14:16,SUB,T1,C,26,2023-09-06 14:16:00,2023-09-06 14:10:00,6.0
2023-09-06,14:20,HX 216,CRK,Dep 14:20,NKG,T1,K,70,2023-09-06 14:20:00,2023-09-06 14:20:00,0.0
2023-09-06,14:25,CX 418,CPA,Dep 14:25,ICN,T1,C,2,2023-09-06 14:25:00,2023-09-06 14:25:00,0.0
2023-09-06,14:25,CX 751,CPA,Dep 14:31,BKK,T1,A,6,2023-09-06 14:31:00,2023-09-06 14:25:00,6.0
2023-09-06,14:30,ZH 9086,CSZ,Dep 14:31,NTG,T1,G,27,2023-09-06 14:31:00,2023-09-06 14:30:00,1.0
2023-09-06,14:35,CA 112,CCA,Dep 14:50,PEK,T1,J,24,2023-09-06 14:50:00,2023-09-06 14:35:00,15.0
2023-09-06,14:35,HX 612,CRK,Dep 14:30,KIX,T1,K,18,2023-09-06 14:30:00,2023-09-06 14:35:00,-5.0
2023-09-06,14:35,MH 073,MAS,Dep 15:55,KUL,T1,E,28,2023-09-06 15:55:00,2023-09-06 14:35:00,80.0
2023-09-06,14:45,UO 114,HKE,Dep 14:46,TPE,T1,H,16,2023-09-06 14:46:00,2023-09-06 14:45:00,1.0
2023-09-06,14:55,UO 688,HKE,Dep 14:59,KIX,T1,H,14,2023-09-06 14:59:00,2023-09-06 14:55:00,4.0
2023-09-06,15:00,CX 380,CPA,Dep 15:02,PVG,T1,A,33,2023-09-06 15:02:00,2023-09-06 15:00:00,2.0
2023-09-06,15:00,HU 7954,CHH,Dep 14:51,XIY,T1,K,521,2023-09-06 14:51:00,2023-09-06 15:00:00,-9.0
2023-09-06,15:05,NH 860,ANA,Dep 15:00,HND,T1,E,30,2023-09-06 15:00:00,2023-09-06 15:05:00,-5.0
2023-09-06,15:05,MU 508,CES,Dep 15:20,PVG,T1,J,44,2023-09-06 15:20:00,2023-09-06 15:05:00,15.0
2023-09-06,15:10,CX 500,CPA,Dep 15:06,NRT,T1,A,67,2023-09-06 15:06:00,2023-09-06 15:10:00,-4.0
2023-09-06,15:15,JL 026,JAL,Dep 16:53,HND,T1,G,7,2023-09-06 16:53:00,2023-09-06 15:15:00,98.0
2023-09-06,15:15,OD 606,MXD,Dep 15:33,KUL,T1,G,60,2023-09-06 15:33:00,2023-09-06 15:15:00,18.0
2023-09-06,15:20,VN 595,HVN,Dep 15:14,SGN,T1,D,10,2023-09-06 15:14:00,2023-09-06 15:20:00,-6.0
2023-09-06,15:25,CA 420,CCA,Dep 15:13,CKG,T1,J,40,2023-09-06 15:13:00,2023-09-06 15:25:00,-12.0
2023-09-06,15:25,BR 870,EVA,Dep 16:02,TPE,T1,E,32,2023-09-06 16:02:00,2023-09-06 15:25:00,37.0
2023-09-06,15:25,CX 799,CPA,Dep 15:36,SGN,T1,C,36,2023-09-06 15:36:00,2023-09-06 15:25:00,11.0
2023-09-06,15:30,HX 610,CRK,Dep 15:24,NRT,T1,K,11,2023-09-06 15:24:00,2023-09-06 15:30:00,-6.0
2023-09-06,15:30,UO 566,HKE,Dep 15:48,CXR,T1,H,20,2023-09-06 15:48:00,2023-09-06 15:30:00,18.0
2023-09-06,15:35,HX 238,CRK,Dep 15:40,SHA,T1,K,68,2023-09-06 15:40:00,2023-09-06 15:35:00,5.0
2023-09-06,15:35,FD 501,AIQ,Dep 15:29,DMK,T1,L,6,2023-09-06 15:29:00,2023-09-06 15:35:00,-6.0
2023-09-06,15:40,SQ 893,SIA,Dep 15:54,SIN,T1,F,23,2023-09-06 15:54:00,2023-09-06 15:40:00,14.0
2023-09-06,15:45,CX 472,CPA,Dep 15:52,TPE,T1,A,62,2023-09-06 15:52:00,2023-09-06 15:45:00,7.0
2023-09-06,15:50,HX 312,CRK,Dep 16:09,PEK,T1,K,17,2023-09-06 16:09:00,2023-09-06 15:50:00,19.0
2023-09-06,15:55,CX 701,CPA,Dep 15:54,BKK,T1,A,29,2023-09-06 15:54:00,2023-09-06 15:55:00,-1.0
2023-09-06,16:00,MU 504,CES,Dep 15:57,PVG,T1,J,46,2023-09-06 15:57:00,2023-09-06 16:00:00,-3.0
2023-09-06,16:00,CZ 636,CSN,Dep 15:53,SHE,T1,J,50,2023-09-06 15:53:00,2023-09-06 16:00:00,-7.0
2023-09-06,16:05,CX 810,CPA,Dep 16:18,YVR,T1,C,1,2023-09-06 16:18:00,2023-09-06 16:05:00,13.0
2023-09-06,16:10,CX 729,CPA,Dep 16:16,KUL,T1,A,71,2023-09-06 16:16:00,2023-09-06 16:10:00,6.0
2023-09-06,16:15,CX 840,CPA,Dep 16:18,JFK,T1,C,3,2023-09-06 16:18:00,2023-09-06 16:15:00,3.0
2023-09-06,16:20,CX 542,CPA,Dep 16:24,HND,T1,A,31,2023-09-06 16:24:00,2023-09-06 16:20:00,4.0
2023-09-06,16:25,CX 416,CPA,Dep 16:27,ICN,T1,C,65,2023-09-06 16:27:00,2023-09-06 16:25:00,2.0
2023-09-06,16:25,UO 558,HKE,Dep 16:25,DAD,T1,H,16,2023-09-06 16:25:00,2023-09-06 16:25:00,0.0
2023-09-06,16:30,CX 502,CPA,Dep 16:41,KIX,T1,A,24,2023-09-06 16:41:00,2023-09-06 16:30:00,11.0
2023-09-06,16:35,UQ 2638,CUH,Dep 18:04,URC,T1,K,45,2023-09-06 18:04:00,2023-09-06 16:35:00,89.0
2023-09-06,16:35,CX 903,CPA,Dep 16:40,MNL,T1,C,2,2023-09-06 16:40:00,2023-09-06 16:35:00,5.0
2023-09-06,16:40,CX 711,CPA,Dep 18:26,SIN,T1,C,27,2023-09-06 18:26:00,2023-09-06 16:40:00,106.0
2023-09-06,16:45,CI 932,CAL,Dep 16:36,KHH,T1,F,30,2023-09-06 16:36:00,2023-09-06 16:45:00,-9.0
2023-09-06,16:45,UO 744,HKE,Dep 16:35,CNX,T1,H,45,2023-09-06 16:35:00,2023-09-06 16:45:00,-10.0
2023-09-06,16:50,CX 458,CPA,Dep 17:04,KHH,T1,C,63,2023-09-06 17:04:00,2023-09-06 16:50:00,14.0
2023-09-06,16:50,CX 743,CPA,Dep 17:24,HAN,T1,A,21,2023-09-06 17:24:00,2023-09-06 16:50:00,34.0
2023-09-06,16:50,UO 626,HKE,Dep 16:47,ICN,T1,H,47,2023-09-06 16:47:00,2023-09-06 16:50:00,-3.0
2023-09-06,16:55,CA 106,CCA,Dep 16:51,DLC,T1,J,70,2023-09-06 16:51:00,2023-09-06 16:55:00,-4.0
2023-09-06,16:55,UO 702,HKE,Dep 16:47,BKK,T1,H,14,2023-09-06 16:47:00,2023-09-06 16:55:00,-8.0
2023-09-06,17:00,MU 596,CES,Dep 16:57,HGH,T1,J,40,2023-09-06 16:57:00,2023-09-06 17:00:00,-3.0
2023-09-06,17:05,MU 734,CES,Dep 17:07,KMG,T1,J,32,2023-09-06 17:07:00,2023-09-06 17:05:00,2.0
2023-09-06,17:10,CI 916,CAL,Dep 17:16,TPE,T1,F,60,2023-09-06 17:16:00,2023-09-06 17:10:00,6.0
